page,startDate,endDate,name,url,addressCountry,addressLocality,addressRegion,streetAddress,postalCode,latitude,longitude,locationName,id
50,2023-06-22,2023-06-22,Intro to German Wine & Cheese Tasting + Mini Course,https://www.eventbrite.com/e/intro-to-german-wine-cheese-tasting-mini-course-tickets-650647332687,DE,Berlin,BE,Straßburger Straße 37,10405.0,52.5315609,13.4152365,The Makery,650647332687
50,2023-07-07,2023-07-07,Turn Your Passion into a Career,https://www.eventbrite.de/e/turn-your-passion-into-a-career-tickets-645367279907,DE,Berlin,BE,Sredzkistraße 36,10435.0,52.5381227,13.4182114,"Find Your Wine Match - Wine Shop, Wine Bar & Wine Tastings in Berlin Prenzlauer Berg",645367279907
50,2023-06-07,2023-06-07,Awakening Yoga • Weekly Class • Berlin,https://www.eventbrite.com/e/awakening-yoga-weekly-class-berlin-tickets-402902902427,DE,Berlin,BE,Online Event on Zoom,10115.0,52.50578410000001,13.3316929,Soul Dimension,402902902427
50,2023-06-09,2023-06-10,PubCrawl Berlin Private Tour,https://www.eventbrite.de/e/pubcrawl-berlin-private-tour-tickets-507418922657,DE,Berlin,BE,Simplonstraße,10245.0,52.5066245,13.4622024,Simplonstraße,507418922657
50,2023-06-21,2023-06-21,Erdenhüter-Kreis,https://www.eventbrite.de/e/erdenhuter-kreis-tickets-640467895717,DE,Berlin,BE,Späthstraße 80,12437.0,52.45434,13.47371,Späthstraße 80,640467895717
50,2023-06-13,2023-06-13,Develop a Successful Blockchain  Tech Startup Business Today! Entrepreneur,https://www.eventbrite.com/e/develop-a-successful-blockchain-tech-startup-business-today-entrepreneur-tickets-501866274537,DE,Berlin,Berlin,Virtual Workshop,,52.52000659999999,13.404954,Berlin,501866274537
50,2023-06-13,2023-06-13,Develop a Successful Smart City Tech Startup Business Today! Entrepreneur,https://www.eventbrite.com/e/develop-a-successful-smart-city-tech-startup-business-today-entrepreneur-tickets-500646987617,DE,Berlin,Berlin,Virtual Workshop,,52.52000659999999,13.404954,Berlin,500646987617
50,2023-06-13,2023-06-13,Develop a Successful Smart Travel Tech Startup Business Today! Entrepreneur,https://www.eventbrite.com/e/develop-a-successful-smart-travel-tech-startup-business-today-entrepreneur-tickets-500755973597,DE,Berlin,Berlin,Virtual Workshop,,52.52000659999999,13.404954,Berlin,500755973597
50,2023-06-13,2023-06-13,Develop a Successful Cybersecurity Startup Business Today! Entrepreneur,https://www.eventbrite.com/e/develop-a-successful-cybersecurity-startup-business-today-entrepreneur-tickets-500798801697,DE,Berlin,Berlin,Virtual Workshop,,52.52000659999999,13.404954,Berlin,500798801697
50,2023-06-08,2023-06-08,Abgesagt! +++ Kraftfahrer-Roadshow im JOB POINT Mitte,https://www.eventbrite.de/e/abgesagt-kraftfahrer-roadshow-im-job-point-mitte-tickets-639188739727,DE,Berlin,BE,Alt-Moabit 84,10555.0,52.5255495,13.3395834,JOB POINT Berlin Mitte,639188739727
50,2023-06-14,2023-06-14,Offene Stopf-Werkstatt: Sichtbare Reparatur,https://www.eventbrite.de/e/offene-stopf-werkstatt-sichtbare-reparatur-tickets-636578803337,DE,Berlin,,Auguste-Viktoria-Allee 99,13403.0,52.5688812,13.327874,NochMall,636578803337
37,2023-06-22,2023-06-22,Black Queer Love Matters: Part 1: Building Community Through Sharing,https://www.eventbrite.com/e/black-queer-love-matters-part-1-building-community-through-sharing-tickets-647950014937,DE,Berlin,BE,Lützowstraße 28,10785,52.5041586,13.3633639,GLADT e.V - Lützowstraße 28,647950014937
37,2023-06-06,2023-06-07,Touchback Tuesdays,https://www.eventbrite.de/e/touchback-tuesdays-tickets-504053767387,DE,Berlin,BE,Schönhauser Allee 185,10119,52.5295752,13.4097738,StrangerChess,504053767387
37,2023-06-07,2023-06-08,Windmill Wednesday,https://www.eventbrite.de/e/windmill-wednesday-tickets-504046946987,DE,Berlin,BE,Schönhauser Allee 185,10119,52.5295752,13.4097738,StrangerChess,504046946987
37,2023-06-10,2023-06-10,Startups Mentorship Program,https://www.eventbrite.com/e/startups-mentorship-program-tickets-261213987067,DE,Berlin,Berlin,Virtual (Online),10318,52.4810357,13.5186468,Berlin,261213987067
37,2023-06-22,2023-06-23,"The Cyborg Party: Gray Contrast, Grimson and SPT",https://www.eventbrite.co.uk/e/the-cyborg-party-gray-contrast-grimson-and-spt-tickets-642506623607,DE,Berlin,BE,Skalitzer Straße 85-86,10997,52.50014539999999,13.4350492,Privatclub,642506623607
37,2023-06-21,2023-06-21,Stand-up Comedy Night x Wine (only for women) in English (Berlin),https://www.eventbrite.com/e/stand-up-comedy-night-x-wine-only-for-women-in-english-berlin-tickets-638612325657,DE,Berlin,BE,Sredzkistraße 36,10435,52.5381234,13.4182109,FIND YOUR WINE MATCH,638612325657
37,2023-06-21,2023-06-21,English stand-up: Schöneberg Comedy Club! 21.06.23,https://www.eventbrite.com/e/english-stand-up-schoneberg-comedy-club-210623-tickets-640040296757,DE,Berlin,BE,Czeminskistraße 10,10829,52.4880757,13.3640433,Barkett,640040296757
37,2023-06-10,2023-06-10,Münchens größtes Speed Dating Event,https://www.eventbrite.de/e/munchens-grotes-speed-dating-event-tickets-449559413307,DE,München,München,München,80336,52.4990238,13.2916403,München,449559413307
37,2023-06-18,2023-06-18,"Tea, Food & Culture - Lunch Experience",https://www.eventbrite.com/e/tea-food-culture-lunch-experience-tickets-643696412297,DE,Berlin,BE,Ackerstraße 144,10115,52.53204419999999,13.395919,Oukan Tea,643696412297
37,2023-06-09,2023-06-09,Thor's Comedy Cellar: English stand-up with 4 headliners 09.06.23,https://www.eventbrite.de/e/thors-comedy-cellar-english-stand-up-with-4-headliners-090623-tickets-640375358937,DE,Berlin,BE,Torstraße 218,10115,52.5274009,13.3894661,Galerie & Bar Tor218 Artlab,640375358937
37,2023-06-18,2023-06-18,"Breathwork Series - 1. ""Why is the breath political?""",https://www.eventbrite.com/e/breathwork-series-1-why-is-the-breath-political-tickets-647023323177,DE,Berlin,BE,Albrechtstraße 19,10117,52.5224586,13.384495,JOY Space Berlin,647023323177
37,2023-06-12,2023-06-12,Cinematic Color Grading: Making Your Videos Come Alive,https://www.eventbrite.com/e/cinematic-color-grading-making-your-videos-come-alive-tickets-650179623757,DE,Berlin,BE,Hildegardstraße 19,10715,52.4816556,13.3219384,PHOTOGRAFIC Berlin,650179623757
37,2023-06-16,2023-06-16,Tipping Points zum Guten,https://www.eventbrite.de/e/tipping-points-zum-guten-tickets-600107035297,DE,Berlin,Berlin,Boxhagener Str. 16,10245,52.5134942,13.455094099999997,stratum lounge,600107035297
37,2023-06-15,2023-06-15,Hoes of Berlin: A  Stand Up Comedy Show for Your Inner Hoe,https://www.eventbrite.de/e/hoes-of-berlin-a-stand-up-comedy-show-for-your-inner-hoe-tickets-636676676077,DE,Berlin,BE,bergstrasse 2,10115,52.52959140000001,13.3960754,Z Bar Berlin,636676676077
37,2023-06-29,2023-06-30,Aftershow Party Jane Addams Schule 2023,https://www.eventbrite.de/e/aftershow-party-jane-addams-schule-2023-tickets-643919459437,DE,Berlin,Berlin,Wiebestr. 42,10553,52.52798,13.31894,Loewe Saal,643919459437
37,2023-07-08,2023-07-09,Aftershow Party Melanchthon Gymnasium 2023,https://www.eventbrite.de/e/aftershow-party-melanchthon-gymnasium-2023-tickets-648173112227,DE,Berlin,Berlin,Wiebestr. 42,10553,52.52798,13.31894,Loewe Saal,648173112227
37,2023-06-09,2023-06-09,Urban Woodworking for Beginners,https://www.eventbrite.de/e/urban-woodworking-for-beginners-tickets-605054804207,DE,Berlin,BE,Saalburgstraße 2,12347,52.45717,13.41575,Berlin Wood Sisters,605054804207
37,2023-06-13,2023-06-13,Die Rickenbackers Pro Jam Session,https://www.eventbrite.de/e/die-rickenbackers-pro-jam-session-tickets-597578522447,DE,Berlin,BE,Kaiser-Friedrich-Straße 67,10627,52.509285,13.30231,ART Stalker - Kunst + Bar + Events,597578522447
37,2023-06-15,2023-06-15,Show Time - Musicals Night,https://www.eventbrite.de/e/show-time-musicals-night-tickets-641463252857,DE,Berlin,BE,Schreinerstraße 59,10247,52.5178233,13.463472,Wein Salon,641463252857
37,2023-06-24,2023-06-25,Italian Street Food Festival 2023,https://www.eventbrite.de/e/italian-street-food-festival-2023-tickets-625188795517,DE,Berlin,Berlin,Alt-Stralau 1-2,10245,52.49704879999999,13.4650844,OST Hafen Berlin,625188795517
23,2023-06-23,2023-06-24,Working with Wood - A Beginners' Workshop,https://www.eventbrite.de/e/working-with-wood-a-beginners-workshop-tickets-633159867207,DE,Berlin,,Bouchéstraße 12,12435,52.49304,13.4506147,Woodwork Academy,633159867207
23,2023-06-11,2023-06-11,Learn how to dance (Kizomba) and meet new people,https://www.eventbrite.de/e/learn-how-to-dance-kizomba-and-meet-new-people-tickets-631997861617,DE,Berlin,BE,Inselstraße 9,10179,52.51225909999999,13.4118726,Danceschool,631997861617
23,2023-06-10,2023-06-10,Tennis Coaching : Saturday Morning / Afternoon,https://www.eventbrite.de/e/tennis-coaching-saturday-morning-afternoon-tickets-613330356607,DE,Berlin,BE,Columbiadamm 111,10965,52.4829198,13.4077195,Turngemeinde in Berlin (TiB),613330356607
23,2023-06-15,2023-06-15,Nikolai Medvedev,https://www.eventbrite.de/e/nikolai-medvedev-tickets-642518479067,DE,Berlin,BE,Böttgerstraße 16,13357,52.5489432,13.3809334,Lobe Block GmbH & Co.KG,642518479067
23,2023-06-20,2023-06-21,Aftershow Party Felix Mendelssohn Bartholdy Gymnasium 2023,https://www.eventbrite.de/e/aftershow-party-felix-mendelssohn-bartholdy-gymnasium-2023-tickets-639348517627,DE,Berlin,Berlin,Wiebestr. 42,10553,52.52798,13.31894,Loewe Saal,639348517627
23,2023-06-30,2023-06-30,Goerzwerk-Führung,https://www.eventbrite.de/e/goerzwerk-fuhrung-tickets-513082352127,DE,Berlin,BE,Goerzallee 299,14167,52.41240690000001,13.2776794,GOERZWERK,513082352127
23,2023-06-10,2023-06-10,Urban Foraging & Ecology Walk with Edible Alchemy,https://www.eventbrite.de/e/urban-foraging-ecology-walk-with-edible-alchemy-tickets-632212152567,DE,Berlin,Berlin,Moosdorfstraße,12435,52.4880182,13.4605024,Edible Alchemy,632212152567
23,2023-06-17,2023-06-17,Transform Your Health: Join Our Yoga and Ayurveda Workshop Today!,https://www.eventbrite.de/e/transform-your-health-join-our-yoga-and-ayurveda-workshop-today-tickets-633106096377,DE,Berlin,BE,Waldenserstraße 2-4,10551,52.5290408,13.337434,Veda Naturals GmbH,633106096377
23,2023-06-07,2023-06-08,Sommer Sommer Wednesday Afterwork Open Air 18 - 04 Uhr,https://www.eventbrite.com/e/sommer-sommer-wednesday-afterwork-open-air-18-04-uhr-tickets-647277784277,DE,Berlin,BE,Köpenicker Straße 18-20,10997,52.5056659,13.4326195,SAGE Berlin,647277784277
23,2023-06-15,2023-06-15,Baguette Comedy Club : Stand up et Karaoké,https://www.eventbrite.de/e/billets-baguette-comedy-club-stand-up-et-karaoke-646255356167,DE,Berlin,BE,Kufürstendstrasse 9,10785,52.4993193,13.3674465,Kara Kas Bar,646255356167
23,2023-06-10,2023-06-10,LOCAL HEROES - Berlin Qualifikation 2023,https://www.eventbrite.de/e/local-heroes-berlin-qualifikation-2023-tickets-616530518377,DE,Berlin,BE,Danziger Straße 105,10405,52.5379263,13.4311712,Wabe,616530518377
23,2023-06-11,2023-06-11,Mayan Cacao Ceremony & Sing Circle,https://www.eventbrite.de/e/mayan-cacao-ceremony-sing-circle-tickets-637267262537,DE,Berlin,BE,Transvaalstraße 160,13351,52.55004709999999,13.3384068,Volkspark Rehberge,637267262537
23,2023-07-06,2023-07-06,Cashflow Spieleabend in Berlin-Moabit,https://www.eventbrite.de/e/cashflow-spieleabend-in-berlin-moabit-tickets-620569288447,DE,Berlin,Berlin,Bochumer Straße 22,10555,52.5242105,13.3383028,Wow Space | Coworking in Berlin,620569288447
23,2023-06-08,2023-06-08,SUMMER of'89  film screening + DISCUSSION,https://www.eventbrite.de/e/summer-of89-film-screening-discussion-tickets-643299394807,DE,Berlin,BE,Otto-Braun-Straße,10178,52.52332,13.41904,Otto-Braun-Straße 70-72 Block of Containers OTTO,643299394807
23,2023-06-15,2023-06-15,SELBSTERMÄCHTIGUNGS-ZEREMONIE im Kreis der Frauen,https://www.eventbrite.de/e/selbstermachtigungs-zeremonie-im-kreis-der-frauen-tickets-483318537757,DE,Berlin,BE,Dircksenstr.51,10179,52.52331160000001,13.4038077,Praxis Kerstin Wietusch                              direkt am Hackeschen Markt,483318537757
23,2023-06-10,2023-06-10,CAPO DAY - BOTTEGA ALIMENTARE PORTAMI VIA,https://www.eventbrite.de/e/capo-day-bottega-alimentare-portami-via-tickets-644335634227,DE,Berlin,BE,Fromet-und-Moses-Mendelssohn-Platz 2,10969,52.50360949999999,13.3932427,Bottega Alimentare Portamivia,644335634227
23,2023-06-24,2023-06-25,Millennium Summer Vibes - Indoor & Open Air am Pool,https://www.eventbrite.de/e/millennium-summer-vibes-indoor-open-air-am-pool-tickets-648200072867,DE,Berlin,BE,Revaler Straße 99,10245,52.507211,13.452693,Haubentaucher,648200072867
23,2023-06-24,2023-06-25,"Aigoo Music K-Pop Party - Summer Edition Berlin / Saturday, 24.06.2023",https://www.eventbrite.com/e/aigoo-music-k-pop-party-summer-edition-berlin-saturday-24062023-tickets-643791767507,DE,Berlin,BE,Alexanderstraße 7,10178,52.52328979999999,13.4164776,ASeven Club,643791767507
23,2023-06-08,2023-06-09,Berlin Tanzt!,https://www.eventbrite.de/e/berlin-tanzt-tickets-412815200377,DE,Berlin,BE,Joachimsthaler Straße 15,10719,52.5020624,13.3308349,MAXXIM CLUB BERLIN,412815200377
23,2023-08-05,2023-08-05,Magic of Queen,https://www.eventbrite.de/e/magic-of-queen-tickets-527126839567,DE,Berlin,Berlin,Am Juliusturm 62,13599,52.5397012,13.2165944,Freilichtbühne an der Zitadelle,527126839567
22,2023-06-20,2023-06-20,Breathwork - der Weg zu deinem Herzen,https://www.eventbrite.de/e/breathwork-der-weg-zu-deinem-herzen-tickets-441309086357,DE,Berlin,BE,Belziger Straße 7,10823.0,52.4864153,13.3515821,Einzelgebäude 1. Stock,441309086357
22,2023-06-29,2023-06-29,Open Table: test & talk about your product or service,https://www.eventbrite.de/e/open-table-test-talk-about-your-product-or-service-tickets-634860293227,DE,Berlin,,Rollbergstraße 28A,12053.0,52.479124,13.432526,Impact Hub Berlin,634860293227
22,2023-06-08,2023-06-08,HER TURN,https://www.eventbrite.de/e/her-turn-tickets-637156581487,DE,Berlin,Berlin,Caligariplatz 1,13086.0,52.5526134,13.430481800000052,Brotfabrik,637156581487
22,2023-06-07,2023-06-07,SuperCoop Willkommenstreffen (Welcome Session),https://www.eventbrite.de/e/supercoop-willkommenstreffen-welcome-session-tickets-634064502997,DE,Berlin,BE,Oudenarder Straße 16,13347.0,52.5533455,13.3584922,SuperCoop Berlin,634064502997
22,2023-06-09,2023-06-10,"DYNABASS- the Dancehall, Afrobeats, Amapiano, and Reggaeton Party in Berlin",https://www.eventbrite.de/e/dynabass-the-dancehall-afrobeats-amapiano-and-reggaeton-party-in-berlin-tickets-636430610087,DE,Berlin,BE,Revaler Str. 99,10245.0,52.5071701,13.4529196,Badehaus Berlin,636430610087
22,2023-06-08,2023-06-08,"Dude, Where´ s My Visa? STAND UP COMEDY",https://www.eventbrite.de/e/dude-where-s-my-visa-stand-up-comedy-tickets-623198863577,DE,Berlin,Berlin,Grünberger Straße 84,10245.0,52.5109092,13.4613414,The Wall Comedy,623198863577
22,2023-06-17,2023-06-17,Workshop - Introduction to 3-Axis CNC machining,https://www.eventbrite.de/e/workshop-introduction-to-3-axis-cnc-machining-tickets-637923234567,DE,Berlin,Berlin,Bouchéstraße 12,12435.0,52.4936476,13.448235,MotionLab.Berlin,637923234567
22,2023-06-16,2023-06-16,WiiN | Networking Event In Berlin,https://www.eventbrite.co.uk/e/wiin-networking-event-in-berlin-tickets-633179536037,DE,Berlin,BE,Böttgerstraße 16,13357.0,52.5487932,13.3809567,Lobe Block / terrassenhaus,633179536037
22,2023-07-06,2023-07-07,Gründerszene Female Leader Dinner Berlin - 06.07.23,https://www.eventbrite.de/e/grunderszene-female-leader-dinner-berlin-060723-tickets-482510430687,DE,Berlin,Berlin,Schönhausener Allee 8,10119.0,52.52980720000001,13.4106143,Fleischerei,482510430687
22,2023-06-24,2023-06-24,Art Class : Acrylic Painting for Beginner,https://www.eventbrite.de/e/art-class-acrylic-painting-for-beginner-tickets-639731021707,DE,Berlin,,Weisestrasse,,52.4764023,13.4242362,Berlin,639731021707
22,2023-06-16,2023-06-16,Zartes Geflecht,https://www.eventbrite.de/e/zartes-geflecht-tickets-628478785967,DE,Berlin,BE,Frankfurter Allee 91,10247.0,52.5141888,13.4721349,Theater Verlängertes Wohnzimmer,628478785967
22,2023-06-16,2023-06-16,Tanz Dich glücklich! LIVE IN BERLIN,https://www.eventbrite.com/e/tanz-dich-glucklich-live-in-berlin-tickets-617108938447,DE,Berlin,BE,Döringstraße 2,10245.0,52.5063541,13.4625148,GLÜCKSMAMA,617108938447
22,2023-06-23,2023-06-25,Seed of Love - Biodanza Festival Berlin,https://www.eventbrite.de/e/seed-of-love-biodanza-festival-berlin-tickets-559074676407,DE,Berlin,BE,Prinzenstraße 1,10969.0,52.49698,13.40851,Statthaus Böcklerpark,559074676407
22,2023-06-07,2023-06-07,Breathwork • Free Weekly Class • Berlin,https://www.eventbrite.com/e/breathwork-free-weekly-class-berlin-tickets-389359102557,DE,Berlin,BE,Online Event on Zoom,10115.0,52.50578410000001,13.3316929,Soul Dimension,389359102557
22,2023-07-05,2023-07-05,Sourdough Bread Workshop,https://www.eventbrite.de/e/sourdough-bread-workshop-tickets-617592113637,DE,Berlin,Berlin,Moosdorfstraße 7-9,12435.0,52.4880182,13.460502399999996,Edible Alchemy in the Remise,617592113637
22,2023-06-17,2023-06-17,Dr. Bontempi's Snake Oil Company | Berlin,https://www.eventbrite.de/e/dr-bontempis-snake-oil-company-berlin-tickets-523719137037,DE,Berlin,Berlin,Revaler Strasse 99,10245.0,52.5069078,13.4564597,Badehaus Berlin,523719137037
22,2023-06-24,2023-06-24,40. Mantrakonzert auf Spendenbasis,https://www.eventbrite.de/e/40-mantrakonzert-auf-spendenbasis-tickets-627909372837,DE,Berlin,Berlin,Akazienstraße 27,10823.0,52.4867804,13.3546516,"Yogastudio ""yoga on the move""",627909372837
22,2023-06-07,2023-06-07,"Duck, Duck, Laugh: a comedy open mic",https://www.eventbrite.de/e/duck-duck-laugh-a-comedy-open-mic-tickets-639410212157,DE,Berlin,BE,Birkenstraße 46,10551.0,52.5319552,13.3417907,Birkenstraße 46,639410212157
22,2023-06-28,2023-06-28,A Taste of Woodwork - A short workshop for beginners,https://www.eventbrite.de/e/a-taste-of-woodwork-a-short-workshop-for-beginners-tickets-633161532187,DE,Berlin,Berlin,Bouchéstraße   (Halle 19 Einfahrt 3 Jordanstraße ),12435.0,52.4936284,13.4470866,woodwork academy,633161532187
22,2023-06-12,2023-06-12,Brew Monday Craftbeer Tasting,https://www.eventbrite.de/e/brew-monday-craftbeer-tasting-tickets-494943528417,DE,Berlin,Berlin,Manteuffelstraße 53,10999.0,52.49774900000001,13.424724999999968,SCHOPPE BRÄU TAPROOM,494943528417
36,2023-06-07,2023-06-07,BREATHWORK - Trance-Meditation (in English),https://www.eventbrite.de/e/breathwork-trance-meditation-in-english-tickets-643562110597,DE,Berlin,BE,Wassertorstraße 62,10969.0,52.4994258,13.4090661,starstyling STUDIO,643562110597
36,2023-06-24,2023-06-24,Weekend Monkeys Comedy (Late Show),https://www.eventbrite.de/e/weekend-monkeys-comedy-late-show-tickets-647933164537,DE,Berlin,Berlin,Danziger Str. 1,10435.0,52.54172089999999,13.4121977,Mad Monkey Room,647933164537
36,2023-06-10,2023-06-10,Moonlight Comedy - English Stand Up Comedy Beneath the Stars,https://www.eventbrite.co.uk/e/moonlight-comedy-english-stand-up-comedy-beneath-the-stars-tickets-646402255547,DE,Berlin,BE,Revaler Straße 99,10245.0,52.5074528,13.4509874,Agatha Hopfen,646402255547
36,2023-07-15,2023-07-15,Cashflow Magic,https://www.eventbrite.de/e/cashflow-magic-tickets-632667043157,DE,Berlin,BE,Otto-Braun-Straße 90,10249.0,52.5273877,13.4233685,Leonardo Royal Hotel Berlin Alexanderplatz,632667043157
36,2023-06-25,2023-06-25,Art Class : Line Drawing with Ink,https://www.eventbrite.de/e/art-class-line-drawing-with-ink-tickets-639730600447,DE,Berlin,,Weisestrasse,,52.4764023,13.4242362,Berlin,639730600447
36,2023-06-07,2023-06-07,KAMBO CEREMONY,https://www.eventbrite.com/e/kambo-ceremony-tickets-607654780807,DE,Berlin,BE,Almstadtstraße 55,10119.0,52.52726389999999,13.4098465,Berlino,607654780807
36,2023-10-28,2023-10-28,Die grosse Oi!ropa Tour / Berlin Huxleys,https://www.eventbrite.de/e/die-grosse-oiropa-tour-berlin-huxleys-tickets-516100659967,DE,Berlin,BE,Hasenheide 107,10967.0,52.4868368,13.4218239,Huxleys Neue Welt,516100659967
36,2023-06-08,2023-06-08,Rubber Soul,https://www.eventbrite.de/e/rubber-soul-tickets-547402976037,DE,Berlin,BE,Kaiser-Friedrich-Straße 67,10627.0,52.509285,13.30231,ART Stalker - Kunst + Bar + Events,547402976037
36,2023-06-13,2023-06-13,Info Session : Free Job Coaching with AVGS from Arbeitsagentur,https://www.eventbrite.com/e/info-session-free-job-coaching-with-avgs-from-arbeitsagentur-tickets-637331193757,DE,Berlin,BE,Europaplatz 2,10557.0,52.525035,13.3694221,Regus Hauptbahnhof,637331193757
36,2023-06-17,2023-06-17,Brazilian Feijoada Brunch Buffet,https://www.eventbrite.com/e/brazilian-feijoada-brunch-buffet-tickets-648191497217,DE,Berlin,Berlin,Winsstraße 9,10405.0,52.53217919999999,13.423991800000069,Raum Schwalbe,648191497217
36,2023-07-01,2023-07-01,Baba Dunyah,https://www.eventbrite.de/e/baba-dunyah-tickets-646530840147,DE,Berlin,,Knaackstraße 97,10435.0,52.5398461,13.4132841,PANDA Platforma,646530840147
